CompanySize,Industry,Region,CreditScore,PriorDefault,RegionRiskScore,MacroEconomicIndex,PctChangeRevenue,PctChangeNetProfit,CurrentRatio,DebtToEquity,InterestCoverage,Default
Large,Automotive,West,Medium,No,50.08473274,101.1701252,0.174863238,-0.117402643,1.473796427,2.95913742,61.06232588,Non-Default
Large,Chemicals,East,Medium,No,41.58378625,80.82384595,-0.022031538,0.394933316,2.238285192,1.16861838,147.9129369,Non-Default
Medium,Machinery,Central,Low,No,41.74196654,94.21728769,0.319345255,-0.11460105,1.666958963,0.469751068,173.2295118,Non-Default
Medium,Automotive,East,High,No,42.5765477,96.42560954,0.052706782,0.024268837,0.897847577,1.226473588,292.2136512,Non-Default
Medium,Textiles,Central,Low,No,61.74369112,76.84551521,0.160256446,0.033370076,1.741110566,1.541149803,54.0249404,Non-Default
Medium,Chemicals,South,Medium,No,54.27626091,91.64432834,0.236251869,-0.05291266,2.066893597,1.472847993,33.65663637,Non-Default
Large,Metals,West,Medium,Yes,62.07297511,94.46801292,0.035676881,0.131647958,1.457880841,0.786115691,9.169713318,Non-Default
Large,Chemicals,North,Medium,No,48.05759365,121.4475493,-0.255419252,0.21044527,2.887570572,1.409613018,128.6562633,Non-Default
Medium,Metals,South,Medium,No,52.4362974,72.74201409,0.175499314,0.002500874,2.02769508,2.714650873,3.869026543,Non-Default
Medium,Textiles,South,Low,Yes,47.61591327,101.380433,0.288565672,0.187093218,1.617233425,0.948884313,267.084959,Default
Small,Machinery,North,Low,No,36.739374,105.3593916,-0.003112937,0.190552031,2.417044187,2.128926809,105.1035327,Non-Default
Large,Metals,East,High,Yes,54.3709836,110.7501114,0.248536113,0.129370699,1.550024536,0.644575794,289.7880249,Non-Default
Small,Machinery,East,Low,Yes,42.85303146,116.1616658,-0.183604981,0.406859783,0.854353549,0.875566303,26.67107351,Default
Medium,Chemicals,East,High,No,53.68225795,81.97581831,0.079923438,0.434445158,0.818173638,4.894723054,118.6284888,Non-Default
Medium,Textiles,West,Low,Yes,33.64882654,93.31423764,-0.007171929,-0.069565442,1.46433317,2.08616658,31.24374136,Default
Medium,Metals,South,Medium,No,57.89302419,109.6949492,-0.265376834,-0.04500238,1.143164907,0.542028852,23.11267514,Non-Default
Small,Chemicals,Central,Medium,No,54.96575913,94.39361679,0.129652348,0.203251224,1.575419146,0.84768461,28.84195204,Non-Default
Large,Automotive,North,Medium,No,40.80988877,102.3590846,-0.127617023,0.01395166,2.493253446,8.650341918,20.94664415,Non-Default
Small,Chemicals,South,Medium,Yes,51.30730691,117.2876229,0.125284849,0.107638323,1.479911222,0.858953437,53.27928573,Non-Default
Medium,Machinery,East,Low,Yes,50.10655916,114.1387725,-0.149588427,-0.262990383,2.031224183,1.843375845,42.93922064,Default
Small,Textiles,North,High,No,69.46729094,107.9192864,-0.284761778,-0.038099385,2.823220441,1.70422573,85.52394698,Non-Default
Medium,Textiles,Central,Low,Yes,46.64439085,118.2457897,-0.092843552,0.050728836,2.336244291,1.180635729,48.57400473,Default
Medium,Chemicals,South,Medium,No,51.47085132,88.330275,0.257029329,-0.198500198,2.035867923,0.471165163,45.84230292,Non-Default
Medium,Automotive,South,Low,Yes,37.32321648,96.54331363,0.018014327,-0.383115205,2.707522615,0.888938613,27.64326323,Default
Small,Machinery,West,High,Yes,52.69943058,100.9528279,0.057132407,0.348985867,1.527416658,6.813082997,186.0590098,Non-Default
Small,Chemicals,South,High,No,60.46460181,86.40182078,0.077926326,-0.355731627,1.235258444,0.452463529,49.44649607,Non-Default
Medium,Chemicals,South,Medium,No,60.32490743,119.2426756,0.070345463,0.420420128,2.443772894,2.695629453,63.6319849,Non-Default
Medium,Textiles,Central,Medium,No,51.25658386,108.9032958,0.424843186,0.312463945,0.929346492,5.084567264,11.91580106,Non-Default
Large,Machinery,Central,Medium,No,51.95269389,106.6029827,0.041691125,0.107194997,1.73320129,3.122554932,190.7930724,Default
Small,Automotive,North,Medium,No,53.07686809,79.36926166,-0.331119464,0.14283923,1.431568298,0.976088311,23.87482808,Non-Default
Medium,Textiles,East,Medium,Yes,53.1074338,82.91856179,-0.024382172,0.216730052,2.936915006,1.579185716,30.92009159,Default
Small,Chemicals,Central,Low,No,51.97710149,83.75589011,0.063666306,-0.074114804,1.629610387,4.57191563,23.4551039,Non-Default
Small,Textiles,North,Medium,No,31.34749627,63.29357766,-0.202172996,-0.062931619,2.25954408,7.716468366,87.63330986,Default
Medium,Textiles,South,Medium,No,57.63177631,101.8559506,0.002403851,-0.018354102,1.390666114,0.558160137,8.787993711,Non-Default
Medium,Metals,North,Medium,No,50.87087051,64.16453085,0.004939707,0.116336497,2.962979634,0.599001911,17.29842602,Default
Small,Textiles,North,Medium,No,47.27029122,96.4815703,0.405177269,-0.137024644,1.196861747,6.904285948,7.264756302,Non-Default
Small,Textiles,North,Medium,No,35.9709204,121.0468705,-0.085530599,-0.096902207,2.794746128,4.66811976,44.24817835,Default
Small,Machinery,North,Medium,No,58.24627639,102.8568615,0.239922818,0.530616382,1.779817567,0.744120555,30.8867313,Default
Large,Textiles,Central,High,No,69.68821832,89.78294489,0.020808276,0.107650514,1.740006197,7.479062426,128.9854936,Default
Large,Automotive,East,Medium,No,62.14365764,97.37269462,0.222019068,-0.260583187,2.342853909,0.7403448,82.41671199,Non-Default
Small,Chemicals,North,Medium,Yes,44.2424912,113.819284,0.329137983,0.244229503,1.005298518,0.545855867,109.8271218,Non-Default
Small,Machinery,West,Medium,No,32.60809798,103.9045285,0.126242873,-0.04066423,2.002722991,2.437978576,35.68415843,Non-Default
Large,Textiles,South,Low,Yes,36.17157159,85.97319586,0.038501145,-0.120872547,1.283935445,1.658709042,27.98637606,Default
Large,Automotive,South,Medium,No,49.95330206,100.9392817,0.279709143,0.640395632,1.145667715,0.797911241,120.7138292,Default
Medium,Chemicals,South,Medium,No,54.88781837,99.11204325,-0.242653977,0.048646182,2.730443942,5.991379157,29.69997404,Non-Default
Small,Machinery,South,Low,No,59.59058814,80.85265367,0.084650607,-0.170653755,2.99403093,1.18600224,31.78458096,Non-Default
Small,Automotive,South,Low,Yes,52.03513858,115.4635557,-0.19928495,-0.115277324,2.936633087,1.182186158,28.39497688,Default
Medium,Textiles,North,Medium,No,42.19660331,61.58901284,0.209972222,0.067136458,2.606554904,2.116191999,13.86217597,Non-Default
Medium,Metals,East,Medium,No,50.43649623,100.6623858,0.069675952,0.065440047,2.823935395,0.780871038,21.08917916,Non-Default
Small,Metals,West,Low,Yes,43.65032172,96.8940004,0.035525886,0.146728364,2.833267594,1.874459449,5.411481876,Default
Medium,Machinery,Central,High,No,54.1934318,89.18983874,-0.024004933,-0.39728543,1.187995211,1.076373539,78.09419761,Default
Small,Automotive,West,Low,Yes,59.59966096,86.58135496,0.185343576,-0.248955142,0.988536628,2.533635089,139.5640783,Default
Medium,Chemicals,Central,Medium,No,45.62432433,135.2830455,-0.30744497,-0.016883185,1.07892831,0.813645993,10.97513676,Non-Default
Medium,Automotive,Central,High,No,52.76132737,90.01651329,0.43052569,-0.103113183,1.157729648,0.698592141,89.74973287,Non-Default
Small,Metals,West,High,No,48.58700881,93.30602805,0.021539134,-0.239289233,2.609383369,0.817812499,86.46281083,Non-Default
Medium,Machinery,North,Medium,No,46.86129249,103.6207966,-0.20997745,0.122415039,2.870804688,6.223392601,22.98636293,Non-Default
Medium,Textiles,South,Low,No,43.95884421,92.78636522,-0.475792219,0.144124244,1.57404539,4.250373393,102.5816001,Non-Default
Large,Automotive,North,Low,Yes,56.38219903,88.28563562,0.016346891,0.460062432,0.875600053,3.934349382,11.72685715,Default
Medium,Metals,South,Low,Yes,60.7144445,88.5266731,0.09604425,0.206161249,1.476456434,3.318102481,32.23150266,Default
Small,Chemicals,East,Medium,Yes,54.92710664,94.65131379,0.111068969,0.150186611,2.353504805,2.146340382,1.915225849,Non-Default
Medium,Machinery,Central,Medium,No,53.49094295,115.6574627,-0.240074971,-0.0134018,2.874390659,0.560158627,34.22591068,Non-Default
Small,Textiles,West,Medium,No,51.41913095,100.8232495,-0.195979569,0.708650805,1.789326796,0.979379425,16.25742182,Non-Default
Large,Automotive,East,Medium,No,40.41150673,123.5621791,0.321223033,-0.053689906,1.539348017,1.755741273,9.107290649,Non-Default
Medium,Chemicals,South,Medium,No,64.36835359,117.5920793,-0.26051371,-0.055779378,2.237091423,0.570968098,25.00543252,Non-Default
Medium,Textiles,North,Medium,No,49.29615683,116.655883,0.072262089,0.272156945,1.264478804,0.46642581,57.60379902,Non-Default
Small,Metals,West,Medium,No,48.47669784,104.3219359,-0.027052864,-0.370372282,2.484790811,0.552932794,29.88592959,Non-Default
Medium,Metals,Central,Medium,Yes,57.87744988,102.9808905,-0.057184279,0.010124901,1.710873648,0.574410878,58.60865454,Default
Large,Chemicals,East,High,No,49.79592497,110.1939018,-0.004797241,0.055496373,2.949997069,0.57659832,19.98962243,Non-Default
Large,Metals,Central,Medium,No,49.36067354,114.2688366,-0.057918109,-0.07097591,2.855061347,0.706785616,221.4128816,Non-Default
Small,Machinery,South,High,No,39.41140792,81.22430508,-0.064586924,0.292284885,2.263811309,1.496617029,133.1485362,Non-Default
Small,Chemicals,Central,Medium,No,41.73482446,107.8738083,0.249734467,0.153280684,2.225559051,0.891325875,102.1590061,Non-Default
Large,Metals,North,Low,Yes,48.16495118,94.1779824,-0.030759483,0.103941371,1.070930794,4.437131827,52.02257366,Default
Large,Automotive,East,Medium,No,62.66029273,97.02671238,-0.193726842,0.04679053,1.418079675,4.736680024,293.1233533,Non-Default
Small,Metals,East,Medium,No,38.95558412,104.507546,0.03322369,-0.059567177,2.696244552,5.763605023,11.78122829,Default
Medium,Machinery,North,Medium,No,38.83963975,75.15277323,-0.161763758,-0.489245336,1.598564702,1.396331598,33.75906006,Non-Default
Medium,Textiles,Central,Medium,No,41.24672998,123.8418338,-0.167434537,0.16558916,1.733077262,3.244934035,55.29121687,Default
Large,Textiles,North,Medium,No,56.88312279,94.56269155,0.341049444,0.269766742,2.647610756,1.895107554,499.3930735,Non-Default
Small,Metals,West,Low,Yes,47.22690712,91.31274126,0.013364662,0.028258459,1.739236762,0.63032019,33.04078171,Default
Small,Textiles,North,High,No,41.27553869,108.2574435,-0.205485253,-0.343773934,2.670025673,2.138920727,53.81424046,Non-Default
Medium,Metals,Central,High,No,56.65426883,106.0576512,0.029411883,-0.093647177,0.952743843,4.055934343,11.3856338,Non-Default
Small,Machinery,North,High,No,40.37123559,82.39729361,0.062763547,-0.089006751,2.320365561,1.035683107,5.965681364,Non-Default
Medium,Textiles,South,Medium,No,50.94910986,123.4457597,0.008585428,-0.084748508,0.938620464,2.968335794,18.96281433,Non-Default
Medium,Automotive,North,High,No,36.98067782,82.88685854,-0.047693814,0.155148099,2.538027456,3.250080663,38.49425558,Default
Medium,Metals,North,Medium,No,64.16643606,97.11348101,-0.227453397,-0.297289309,2.014879658,2.186235416,26.90999964,Default
Medium,Textiles,Central,Low,Yes,61.48875102,74.95737353,-0.033127166,-0.018400767,2.022919549,4.881127498,53.94130338,Default
Medium,Machinery,West,High,No,50.17452104,132.5734337,-0.108794918,-0.009846181,1.628714329,0.631036182,24.28692303,Non-Default
Small,Machinery,West,Medium,No,65.89872483,108.3893729,0.02559771,0.40798938,2.787339881,4.155967626,124.7065479,Non-Default
Medium,Automotive,Central,High,No,43.75031787,93.84505047,0.134533363,0.12906393,1.92000889,1.997949175,121.3429344,Non-Default
Large,Machinery,Central,Medium,No,38.75023187,98.68951755,0.400283427,-0.080057092,1.37296171,4.358981514,65.92849077,Non-Default
Medium,Machinery,Central,Medium,No,65.13637513,83.21885699,0.20496415,0.377313667,2.613085715,1.628857201,44.3093526,Non-Default
Small,Textiles,South,Medium,No,40.28446582,113.4311871,-0.492940397,-0.271598766,2.885893511,0.98719263,92.90023853,Default
Small,Metals,East,Medium,No,49.07193849,76.53927486,0.094475986,-0.137933402,1.33304052,5.184911304,96.20069825,Non-Default
Small,Chemicals,North,Medium,No,73.46637732,109.9275114,0.353153938,-0.424612459,2.131581777,4.761767812,184.0652102,Non-Default
Medium,Machinery,Central,Medium,No,42.90346409,85.3494471,0.021507576,0.425491366,2.094857937,0.853934418,56.53025251,Default
Medium,Machinery,Central,Medium,No,49.57034914,120.8497108,0.361116991,0.083541721,2.141164322,2.944227559,236.9507664,Non-Default
Medium,Chemicals,Central,Medium,No,59.79191267,89.82318984,-0.170930896,-0.022668887,2.041314258,0.549851337,45.7457737,Non-Default
Small,Machinery,West,Low,Yes,56.10615365,101.3255281,-0.125501319,0.339808242,1.020390131,0.542226375,362.5004176,Default
Small,Textiles,Central,Medium,No,37.55047936,124.5540962,0.01619686,-0.114966297,1.707470516,1.543511036,275.5329152,Default
Medium,Textiles,North,Low,Yes,59.16950699,106.4267183,0.020760697,-0.081736996,2.968574481,0.473745854,230.9804582,Default
Medium,Chemicals,Central,Medium,No,46.99760674,108.6072749,0.217342322,0.30333408,0.994048176,1.274028903,367.1102177,Non-Default
Small,Machinery,North,High,No,57.72742046,99.42462033,0.050387847,-0.114239284,2.273196666,3.433578655,197.2829234,Non-Default
Medium,Machinery,South,High,Yes,35.0700321,93.73363477,0.028208562,-0.091515541,2.767458466,5.012658,14.62897135,Non-Default
Small,Metals,East,Medium,No,70.48900919,104.5362801,0.54525657,0.046746938,1.241446976,0.827715379,24.19236537,Non-Default
Large,Machinery,West,Medium,No,46.75715342,101.4919042,-0.105518415,0.115168005,2.565323098,0.529492032,81.05038059,Non-Default
Large,Textiles,North,Medium,Yes,55.17313643,108.8737208,0.307732457,0.214113322,1.331904327,2.109381528,104.0872219,Default
Small,Automotive,South,Medium,No,40.63968204,121.3911818,0.133121705,-0.02323506,0.866833618,0.848086221,96.48593171,Default
Small,Automotive,East,Medium,No,32.83799883,96.3737443,-0.023309139,-0.388795923,1.946490787,0.457872388,63.09878282,Non-Default
Medium,Automotive,East,Low,Yes,45.65903155,92.24141842,0.10176357,0.118444666,2.363922139,0.60957708,18.7028929,Default
Small,Automotive,East,Low,Yes,58.47105898,87.32969731,-0.113506682,0.080897944,1.233270051,6.299986698,45.77896906,Default
Medium,Machinery,North,Low,Yes,59.18021653,103.7192598,0.067247747,0.074082477,0.954945469,4.71578119,59.84752102,Default
Large,Machinery,South,High,No,43.44630373,113.3563982,0.049205919,-0.158944218,2.017607982,3.94487558,19.37215148,Non-Default
Medium,Metals,Central,High,No,65.84330147,94.7610182,0.145265257,-0.43935857,1.124987121,1.014845886,41.54795382,Non-Default
Large,Machinery,South,Medium,No,39.20894615,106.1773761,0.026650849,0.022057486,1.205493476,2.686141842,29.85275898,Non-Default
Medium,Automotive,South,High,No,46.82942459,92.3701299,0.383234034,-0.20690382,2.347603266,6.949686034,39.14215567,Non-Default
Small,Chemicals,South,Medium,No,54.33921296,107.2069633,-0.126464085,0.169254327,2.1466354,1.782017714,22.56023269,Non-Default
Medium,Chemicals,North,Low,Yes,38.97132001,89.93215301,-0.087730162,0.217127342,2.883340572,0.999431064,187.9328174,Default
Medium,Textiles,North,Medium,No,19.84188429,107.0883834,0.097845685,-0.355002337,1.511514771,3.53715692,124.3151459,Non-Default
Medium,Textiles,North,Medium,No,58.01462042,95.18757921,-0.111121288,-0.14536665,1.271658989,1.263480373,199.2439874,Non-Default
Small,Machinery,South,High,No,51.30771006,68.23529501,0.18459339,0.456173116,2.242627612,1.828104007,221.7724291,Non-Default
Small,Chemicals,North,Low,No,50.84820862,103.0329308,0.31287409,-0.081133192,2.938394517,1.664725356,11.97006602,Non-Default
Large,Automotive,East,Medium,Yes,39.74120256,105.4817986,-0.053918877,0.079289411,2.017653696,0.755774298,66.91207626,Non-Default
Small,Automotive,North,Low,Yes,50.15364381,93.60673309,0.067624297,0.249707092,1.446396251,0.429389138,187.7585426,Default
Large,Automotive,West,Medium,No,44.00503408,73.94381804,0.180940428,0.085721025,2.803033444,8.930647423,37.79003858,Non-Default
Large,Machinery,North,Medium,No,41.75104741,107.6814551,0.226664543,0.302385535,2.142870848,1.222711534,15.27755598,Non-Default
Medium,Machinery,North,Low,No,60.48742701,97.38116331,0.745564511,0.263983524,1.268002638,0.887824997,75.30954883,Non-Default
Medium,Metals,North,Medium,No,40.82267215,97.82411426,-0.221514974,0.362648855,2.889154162,3.158504978,94.48654104,Non-Default
Medium,Automotive,North,High,No,49.30430383,101.9212895,0.348835837,0.073389248,1.400622865,1.902882563,47.19212938,Non-Default
Large,Automotive,West,Medium,No,50.59532738,114.1330354,-0.078498507,-0.070627998,2.776664231,4.823295376,92.86636038,Default
Small,Machinery,Central,Low,Yes,42.40361806,84.76301364,-0.070032406,-0.299130517,2.152090013,3.322653316,17.00512815,Default
Medium,Machinery,North,Low,Yes,45.77232588,85.15679581,0.078598925,0.134984782,1.905824233,0.883457519,14.36619199,Default
Medium,Metals,East,Medium,No,55.41626072,111.5533684,0.062422014,0.34142745,1.53164777,1.901465287,56.88699391,Non-Default
Medium,Metals,West,Medium,No,61.93263203,121.515925,0.300167328,-0.155136282,1.0614742,1.510173563,30.34792486,Non-Default
Medium,Textiles,Central,High,No,49.30404908,115.3336151,-0.244103593,-0.127332256,1.338587517,6.877129408,69.81640559,Default
Medium,Chemicals,North,Low,No,54.6676275,97.23524514,-0.545208846,-0.0598961,1.528218816,0.797727223,3.784601966,Non-Default
Medium,Automotive,Central,Low,No,44.14922965,90.06053022,0.436765138,-0.195592638,1.435221785,0.887863522,30.86181871,Non-Default
Large,Automotive,East,High,No,44.79311001,118.5256763,-0.238002889,0.0673323,0.96131941,5.768506707,126.6713242,Default
Small,Metals,West,Low,Yes,41.17332861,119.6345301,0.251011027,-0.095993161,2.075519234,1.351206893,116.0290454,Default
Large,Metals,West,Medium,Yes,53.62031467,93.89558652,0.328949657,-0.267659152,1.845395137,1.349362985,137.2529578,Non-Default
Medium,Textiles,Central,High,Yes,42.21483452,113.7449736,0.276924711,-0.177256737,1.034218319,4.58425738,14.8377084,Non-Default
Large,Chemicals,North,Medium,No,44.93426172,116.6565818,0.152286159,0.390394444,1.820478707,0.914353077,47.41086242,Non-Default
Medium,Textiles,South,Low,No,46.89718464,81.89164139,0.199164917,0.058189022,0.973722018,2.547842814,37.4351042,Non-Default
Medium,Chemicals,West,Medium,No,35.85554806,82.48289296,-0.054520012,0.39242414,2.84936453,2.744110197,348.1138603,Non-Default
Small,Automotive,South,High,No,41.93817056,99.4166501,-0.332869668,-0.105260159,1.369973246,1.30117295,61.35794068,Non-Default
Large,Textiles,West,Medium,No,52.26798255,76.45493573,-0.019511483,-0.332037007,2.394613566,1.001506375,39.67314565,Non-Default
Small,Metals,North,Low,Yes,43.8951727,91.90957136,-0.058724586,-0.038313913,1.352748424,2.96814977,32.83014262,Default
Large,Textiles,North,Medium,No,69.01931364,100.1813688,-0.138916542,0.441068019,1.843928476,0.830007851,7.189335308,Default
Large,Textiles,West,High,Yes,59.39126288,96.27135462,0.059911021,-0.55108943,2.853185757,3.798140836,13.4330863,Non-Default
Small,Automotive,Central,Medium,No,60.32658219,73.05329116,-0.339875103,-0.405665534,2.717711696,1.221466353,119.1545057,Non-Default
Small,Metals,North,Medium,No,37.74437028,108.8952857,0.300887933,-0.044170775,2.513537545,0.451434406,69.18479088,Non-Default
Medium,Metals,North,Medium,Yes,43.09019257,93.07669488,0.036076854,0.294073816,2.538420641,1.789888157,54.72438294,Non-Default
Small,Machinery,East,Medium,No,45.72213269,73.12926185,-0.048814766,-0.230401614,2.611616563,0.714238691,34.90827944,Non-Default
Large,Machinery,North,Low,Yes,48.86477027,105.3957199,-0.011905014,0.072827275,2.433798938,1.380607393,48.40247137,Default
Small,Machinery,East,Medium,No,67.00056871,101.3555715,0.018711749,0.015472743,2.773082432,3.651190541,139.1993238,Non-Default
Small,Automotive,North,Low,No,33.40020433,111.2589487,-0.157261066,0.3287533,1.570517593,0.706507444,132.1064293,Non-Default
Large,Textiles,North,Medium,No,48.62957553,99.42263035,-0.157991105,0.608607926,1.95748085,0.738730359,67.79177251,Non-Default
Medium,Metals,Central,High,No,44.03803738,101.0762538,-0.211530846,-0.166799967,2.222111351,1.405624878,19.79581526,Non-Default
Large,Metals,Central,Medium,Yes,50.06471429,104.7212711,-0.233862174,-0.05905538,1.23515096,1.414879604,15.60796083,Non-Default
Medium,Textiles,North,High,No,50.4471744,89.74813068,-0.121214532,0.013196079,1.907178992,1.3375516,12.75762857,Non-Default
Medium,Metals,West,Medium,No,44.3152854,101.4134196,0.020532095,-0.174715279,1.072974562,2.529774543,101.2613311,Non-Default
Medium,Textiles,West,Medium,No,49.19772404,112.1685308,0.270212961,0.472932147,2.145609495,0.856868029,225.6917687,Non-Default
Medium,Automotive,North,High,No,49.7531168,117.8274323,-0.265270312,-0.248900966,1.014766833,0.839306017,14.47338534,Non-Default
Medium,Automotive,West,Medium,No,39.12099374,127.3806282,0.233078294,0.344148413,1.907376613,0.456487415,32.58838614,Default
Medium,Automotive,North,Medium,Yes,71.09245081,109.9839954,-0.271689966,-0.077021628,1.815622293,1.12332623,31.69917077,Non-Default
Medium,Textiles,Central,Medium,No,48.42190977,83.89682431,0.06928903,0.014587772,1.045940084,0.716631883,176.0115017,Default
Small,Textiles,South,Medium,No,67.49893284,110.4530401,-0.253413562,0.060422997,1.76653866,1.898206213,34.79783461,Non-Default
Medium,Chemicals,East,High,No,57.12668401,97.2934685,-0.202919275,-0.090368373,2.291174989,0.69119581,21.23034893,Non-Default
Small,Metals,West,Medium,No,49.75526307,122.1967113,0.113259177,0.224684833,2.108371117,5.124397459,25.88203988,Non-Default
Medium,Metals,West,High,No,45.72243817,85.05045046,0.110969053,0.137013161,1.807703579,4.246826276,52.04386052,Non-Default
Small,Chemicals,Central,Medium,No,52.41769836,119.7618763,0.199794363,0.412904319,1.602879204,3.151133718,63.65665198,Non-Default
Medium,Chemicals,West,Medium,No,30.27542902,123.8893973,-0.136316405,0.189555741,0.926254273,3.653641375,194.6253592,Non-Default
Medium,Automotive,North,Medium,No,34.54277547,107.8658299,0.249335001,-0.269639139,2.902974586,7.048287202,59.26610733,Non-Default
Small,Chemicals,North,Medium,No,41.72313617,123.6213565,0.36266404,-0.008142491,1.685957005,0.968059823,96.09540762,Non-Default
Small,Textiles,South,Medium,No,35.68114703,119.8003094,0.096629349,0.425293619,1.716249823,7.921841862,41.23302014,Default
Small,Machinery,South,Medium,No,49.4363013,100.3821511,-0.307348763,-0.112383451,1.082354202,5.035498365,197.9275323,Non-Default
Medium,Textiles,South,Medium,Yes,50.43677852,79.59935124,-0.335817667,0.401451159,1.971870071,1.070973306,4.358095632,Non-Default
Large,Chemicals,North,Medium,No,67.85474067,87.91695434,0.080602453,0.21045927,2.954286194,4.507952785,133.7872348,Non-Default
Small,Metals,South,High,No,53.31407789,78.99091052,-0.064444521,0.230885598,1.356656054,5.18746322,44.71065617,Non-Default
Medium,Textiles,South,Low,Yes,51.35534064,112.1894436,-0.149128172,-0.504557512,1.489339688,0.474171746,29.60872306,Default
Medium,Metals,North,Medium,Yes,51.10328338,89.7761485,0.016574256,0.135163316,1.319671928,4.733202714,104.4750516,Default
Medium,Textiles,Central,High,No,52.29091872,93.77492948,-0.021606629,0.549757121,2.706488286,1.27245233,40.89319795,Non-Default
Large,Metals,West,High,No,46.07334319,107.5115625,0.017937298,-0.18771738,1.845461855,3.690571872,41.65251107,Non-Default
Medium,Textiles,East,Low,Yes,47.97271296,106.5577847,-0.12608197,0.427747107,2.611751675,0.579026473,30.69386936,Default
Medium,Metals,North,Low,No,41.50079165,92.66497702,0.445901507,0.076155355,2.670191056,0.675918312,20.63340467,Non-Default
Small,Machinery,North,High,No,32.42966888,107.4568085,-0.167469945,-0.171124449,2.447997276,7.870412777,12.01276499,Non-Default
Small,Automotive,East,Medium,Yes,45.56935903,125.6448833,-0.003844028,-0.041342943,1.374297179,1.220782704,17.88286863,Default
Small,Textiles,East,High,No,52.49870076,115.7961289,-0.358346094,-0.396965277,0.877580143,3.526386151,25.74781541,Default
Small,Machinery,South,High,No,60.511982,98.23244697,-0.181290601,0.039913257,1.115236648,3.002344827,9.982672312,Non-Default
Medium,Automotive,East,Low,Yes,46.52551718,113.2690442,-0.210286361,0.133012463,2.333289225,3.378850478,9.321715725,Default
Medium,Textiles,West,Low,Yes,40.18716734,80.15534421,-0.057614296,0.62121321,2.429210302,3.1454803,26.84280108,Default
Medium,Machinery,West,Medium,No,49.89347011,96.5711414,0.000221135,0.126540749,2.486028754,5.595250986,43.59713986,Default
Small,Machinery,West,Medium,No,41.71903218,97.2407959,-0.034367397,0.387724166,1.33673244,1.903196895,22.8315199,Non-Default
Small,Machinery,West,Low,Yes,36.32971921,107.223995,-0.059406851,-0.21973137,1.136679226,1.248569871,77.22236162,Default
Medium,Chemicals,West,Medium,No,38.86225996,75.55687864,0.092850635,-0.015486749,2.830735296,5.903117847,78.94673006,Default
Large,Metals,South,Low,Yes,52.03287495,109.939705,0.108193274,0.109567614,2.261265502,1.058340313,20.62335729,Default
Small,Automotive,North,Medium,No,51.99517136,71.40928047,-0.426336686,-0.185348963,2.432318164,2.109639094,136.7392773,Non-Default
Large,Metals,East,Medium,No,55.57684352,142.8149796,0.261527527,-0.024382613,1.006590791,4.351337892,63.50152668,Default
Medium,Metals,North,Low,Yes,52.38582737,76.49023724,0.102247439,0.272997148,1.707409433,5.649397969,147.558739,Default
Medium,Metals,East,Low,No,61.82718294,95.49140119,-0.341846181,0.638059759,0.939277373,6.672128383,31.51936659,Non-Default
Medium,Machinery,South,High,No,65.37497716,130.617221,0.229730079,0.235253552,2.247053798,2.289037053,15.0806915,Non-Default
Small,Metals,South,Low,Yes,56.34229154,113.6014239,0.253941034,-0.1469059,1.876588215,2.733017842,364.11513,Default
Small,Chemicals,Central,Medium,No,43.58363239,124.8818225,-0.347708876,0.020881355,1.793220624,1.49073706,8.219802577,Default
Medium,Textiles,Central,Low,Yes,53.43921912,103.181168,-0.012453945,-0.232023582,2.786396138,0.890128688,188.4409247,Default
Medium,Machinery,South,Medium,No,46.60363131,124.1564949,0.102752469,0.094361423,2.428260929,0.448661708,26.78638717,Non-Default
Large,Automotive,South,Medium,No,52.33036034,115.7479152,0.263957085,0.402024743,2.921357102,0.764366837,23.47997961,Non-Default
Medium,Textiles,East,Medium,No,49.4126264,113.50506,0.148279975,0.105389197,0.901792583,7.926627196,34.98913656,Non-Default
Small,Textiles,South,Medium,No,49.02354571,92.58522951,-0.062620999,0.027618143,2.154490616,3.625969501,46.10561298,Default
Medium,Textiles,North,High,No,52.71625092,104.1298759,-0.166506281,0.01305682,2.186477819,1.423781706,79.39549757,Non-Default
Small,Metals,East,High,Yes,68.69481374,95.60206259,-0.245718135,0.078395427,0.858394899,1.024925472,52.70901195,Non-Default
Medium,Metals,South,Medium,No,56.22438441,105.1321146,-0.135646726,0.446673697,2.531578283,0.511959501,141.9873263,Default
Medium,Machinery,East,Medium,No,51.79889223,74.3478131,0.157553105,0.222578096,1.137952747,0.441092711,29.57613818,Default
Large,Metals,East,Medium,No,50.52961053,111.8559282,0.234195042,-0.228008698,2.342798468,3.049178816,40.57992426,Non-Default
Medium,Metals,West,Medium,No,63.47124799,114.2597198,-0.025449567,-0.11827889,0.883212671,8.203359076,241.7497625,Default
Medium,Metals,Central,Low,Yes,41.59779536,102.7833561,0.269283117,0.335750426,2.15011238,0.82580821,16.04139033,Default
Medium,Machinery,East,Medium,No,56.59424656,103.175574,0.131562923,0.131950358,1.945717753,0.868188328,118.171486,Default
Large,Machinery,East,Low,No,75.92486,104.3370168,0.55561888,-0.427596904,1.863209289,6.184162133,69.15827586,Non-Default
Small,Chemicals,West,Medium,No,54.41773579,100.4999273,-0.316497636,0.29389522,1.606663805,1.951917012,45.30829214,Non-Default
